Loaded model from: checkpoints\lr1e-4_ent0.01\lr1e-4_ent0.01_final.pt
[subdiv=2] Ep  3055 | Opp vs_random | Ret   63.80 | AvgRet   52.63 | WinRate 0.605 | Loss 7.9253 | VLoss 15.0578 | Ent 3.5649 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3056 | Opp vs_frozen | Ret   24.60 | AvgRet   51.92 | WinRate 0.605 | Loss 36.1755 | VLoss 71.6516 | Ent 3.4291 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3057 | Opp self_play | Ret   62.10 | AvgRet   52.99 | WinRate 0.605 | Loss 2.9647 | VLoss 5.5766 | Ent 3.3648 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3058 | Opp self_play | Ret   78.90 | AvgRet   53.43 | WinRate 0.605 | Loss 4.8692 | VLoss 9.5112 | Ent 3.4062 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3059 | Opp vs_frozen | Ret   29.50 | AvgRet   52.65 | WinRate 0.605 | Loss 18.8444 | VLoss 38.3312 | Ent 3.4901 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3060 | Opp vs_random | Ret   41.60 | AvgRet   52.61 | WinRate 0.605 | Loss 4.0576 | VLoss 8.0625 | Ent 3.5334 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3061 | Opp vs_frozen | Ret   49.80 | AvgRet   52.64 | WinRate 0.605 | Loss 1.9251 | VLoss 4.3810 | Ent 3.4571 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3062 | Opp vs_frozen | Ret   46.90 | AvgRet   52.82 | WinRate 0.605 | Loss 3.5277 | VLoss 6.4798 | Ent 3.3892 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3063 | Opp vs_random | Ret   63.90 | AvgRet   53.66 | WinRate 0.606 | Loss 7.0531 | VLoss 14.2774 | Ent 3.7227 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3064 | Opp vs_random | Ret   63.80 | AvgRet   54.08 | WinRate 0.606 | Loss 5.8085 | VLoss 11.3117 | Ent 3.6347 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3065 | Opp vs_frozen | Ret   56.20 | AvgRet   53.65 | WinRate 0.606 | Loss 7.9603 | VLoss 15.0392 | Ent 3.1856 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3066 | Opp vs_frozen | Ret   58.60 | AvgRet   53.15 | WinRate 0.606 | Loss 5.3693 | VLoss 10.1963 | Ent 3.3409 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3067 | Opp vs_frozen | Ret   39.70 | AvgRet   53.06 | WinRate 0.606 | Loss 6.0162 | VLoss 12.0927 | Ent 3.5213 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3068 | Opp vs_random | Ret   77.70 | AvgRet   53.40 | WinRate 0.606 | Loss 1.2749 | VLoss 1.8754 | Ent 3.1151 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3069 | Opp vs_frozen | Ret   44.40 | AvgRet   52.91 | WinRate 0.606 | Loss 4.6841 | VLoss 8.4875 | Ent 3.4301 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3070 | Opp vs_frozen | Ret   40.10 | AvgRet   52.45 | WinRate 0.606 | Loss 11.3621 | VLoss 21.6922 | Ent 3.2353 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3071 | Opp vs_random | Ret   47.30 | AvgRet   53.19 | WinRate 0.606 | Loss 8.7915 | VLoss 16.6765 | Ent 3.6140 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3072 | Opp self_play | Ret   82.50 | AvgRet   54.12 | WinRate 0.606 | Loss 13.3760 | VLoss 27.1258 | Ent 3.4247 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3073 | Opp vs_random | Ret   88.80 | AvgRet   54.85 | WinRate 0.607 | Loss 10.9320 | VLoss 22.6783 | Ent 3.7729 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3074 | Opp vs_random | Ret   48.80 | AvgRet   54.53 | WinRate 0.607 | Loss 7.7596 | VLoss 15.3011 | Ent 3.6524 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3075 | Opp vs_random | Ret   72.60 | AvgRet   55.04 | WinRate 0.607 | Loss 5.4451 | VLoss 10.6452 | Ent 3.5983 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3076 | Opp self_play | Ret   86.00 | AvgRet   55.01 | WinRate 0.607 | Loss 21.4027 | VLoss 42.3362 | Ent 3.1765 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3077 | Opp vs_frozen | Ret   37.90 | AvgRet   55.06 | WinRate 0.607 | Loss 1.9210 | VLoss 3.3076 | Ent 3.4207 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3078 | Opp vs_random | Ret   76.10 | AvgRet   56.09 | WinRate 0.607 | Loss 23.5487 | VLoss 46.1432 | Ent 3.5500 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3079 | Opp vs_frozen | Ret   39.30 | AvgRet   55.56 | WinRate 0.607 | Loss 4.0141 | VLoss 8.1800 | Ent 3.4454 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3080 | Opp vs_random | Ret   76.50 | AvgRet   55.41 | WinRate 0.607 | Loss 2.1511 | VLoss 4.4618 | Ent 3.1492 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3081 | Opp vs_random | Ret   45.90 | AvgRet   56.26 | WinRate 0.607 | Loss 3.5341 | VLoss 7.5847 | Ent 3.6684 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3082 | Opp self_play | Ret   80.90 | AvgRet   56.71 | WinRate 0.606 | Loss 15.0853 | VLoss 30.5138 | Ent 3.3690 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3083 | Opp vs_frozen | Ret   43.10 | AvgRet   56.36 | WinRate 0.607 | Loss 8.8966 | VLoss 18.5027 | Ent 3.6126 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3084 | Opp vs_random | Ret   65.40 | AvgRet   55.97 | WinRate 0.607 | Loss 5.2863 | VLoss 10.2162 | Ent 3.4361 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3085 | Opp vs_random | Ret   38.50 | AvgRet   55.89 | WinRate 0.607 | Loss 10.0756 | VLoss 20.1419 | Ent 3.6401 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3086 | Opp vs_frozen | Ret   58.30 | AvgRet   55.25 | WinRate 0.607 | Loss 7.2838 | VLoss 15.2201 | Ent 3.4358 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3087 | Opp self_play | Ret   35.60 | AvgRet   55.19 | WinRate 0.607 | Loss 10.0647 | VLoss 20.5024 | Ent 3.5968 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3088 | Opp vs_frozen | Ret   49.70 | AvgRet   54.66 | WinRate 0.607 | Loss 4.0888 | VLoss 7.8753 | Ent 3.3991 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3089 | Opp vs_random | Ret   71.90 | AvgRet   55.67 | WinRate 0.607 | Loss 14.1378 | VLoss 27.4623 | Ent 3.5416 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3090 | Opp vs_random | Ret   56.80 | AvgRet   55.66 | WinRate 0.607 | Loss 3.0885 | VLoss 5.5209 | Ent 2.8505 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3091 | Opp vs_frozen | Ret   50.00 | AvgRet   56.62 | WinRate 0.607 | Loss 2.6279 | VLoss 5.5337 | Ent 3.4037 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3092 | Opp vs_random | Ret   73.50 | AvgRet   56.70 | WinRate 0.607 | Loss 6.5468 | VLoss 12.2062 | Ent 3.5115 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3093 | Opp vs_frozen | Ret   37.50 | AvgRet   56.22 | WinRate 0.607 | Loss 8.2750 | VLoss 16.3026 | Ent 3.4529 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3094 | Opp vs_random | Ret   79.90 | AvgRet   56.27 | WinRate 0.607 | Loss 9.6779 | VLoss 18.7091 | Ent 3.3678 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3095 | Opp vs_random | Ret   73.00 | AvgRet   57.89 | WinRate 0.607 | Loss 9.3439 | VLoss 18.4774 | Ent 2.8771 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3096 | Opp vs_frozen | Ret    7.50 | AvgRet   56.67 | WinRate 0.607 | Loss 15.2225 | VLoss 29.5835 | Ent 3.3967 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3097 | Opp vs_random | Ret   71.00 | AvgRet   56.75 | WinRate 0.607 | Loss 13.1245 | VLoss 27.1550 | Ent 3.5374 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3098 | Opp vs_frozen | Ret   27.70 | AvgRet   56.23 | WinRate 0.607 | Loss 19.1229 | VLoss 37.4458 | Ent 3.3916 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3099 | Opp vs_random | Ret   31.50 | AvgRet   55.40 | WinRate 0.608 | Loss 7.5218 | VLoss 15.2867 | Ent 3.6496 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3100 | Opp self_play | Ret   60.30 | AvgRet   55.43 | WinRate 0.607 | Loss 5.3359 | VLoss 10.4590 | Ent 3.3497 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3101 | Opp vs_random | Ret   29.00 | AvgRet   55.58 | WinRate 0.608 | Loss 11.7119 | VLoss 23.2010 | Ent 3.6987 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3102 | Opp vs_frozen | Ret   31.20 | AvgRet   54.79 | WinRate 0.608 | Loss 24.9236 | VLoss 49.0144 | Ent 3.2431 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3103 | Opp self_play | Ret   71.00 | AvgRet   55.21 | WinRate 0.607 | Loss 11.8018 | VLoss 23.8543 | Ent 3.4827 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3104 | Opp vs_frozen | Ret   53.00 | AvgRet   54.79 | WinRate 0.608 | Loss 1.9912 | VLoss 4.1699 | Ent 3.3244 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3105 | Opp self_play | Ret   60.10 | AvgRet   54.72 | WinRate 0.608 | Loss 5.8110 | VLoss 11.8518 | Ent 3.4994 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3106 | Opp self_play | Ret   63.50 | AvgRet   55.50 | WinRate 0.608 | Loss 10.4711 | VLoss 21.4972 | Ent 3.2503 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3107 | Opp vs_frozen | Ret   44.00 | AvgRet   55.13 | WinRate 0.608 | Loss 1.4717 | VLoss 3.1028 | Ent 3.3993 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3108 | Opp vs_random | Ret   55.60 | AvgRet   54.67 | WinRate 0.608 | Loss 9.9148 | VLoss 20.6017 | Ent 3.5931 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3109 | Opp vs_frozen | Ret   48.50 | AvgRet   55.05 | WinRate 0.608 | Loss 4.5995 | VLoss 8.8759 | Ent 3.2999 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3110 | Opp vs_random | Ret   68.40 | AvgRet   55.58 | WinRate 0.608 | Loss 3.5476 | VLoss 7.0800 | Ent 3.2458 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3111 | Opp vs_frozen | Ret   55.80 | AvgRet   55.70 | WinRate 0.608 | Loss 2.4530 | VLoss 4.5002 | Ent 3.2269 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3112 | Opp vs_frozen | Ret   41.80 | AvgRet   55.60 | WinRate 0.608 | Loss 19.2016 | VLoss 37.4419 | Ent 3.2059 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3113 | Opp self_play | Ret   75.40 | AvgRet   55.83 | WinRate 0.608 | Loss 14.4839 | VLoss 28.1066 | Ent 3.3476 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3114 | Opp self_play | Ret   74.80 | AvgRet   56.05 | WinRate 0.608 | Loss 8.9514 | VLoss 18.2186 | Ent 3.5675 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3115 | Opp vs_frozen | Ret   59.40 | AvgRet   56.12 | WinRate 0.608 | Loss 2.9387 | VLoss 6.5077 | Ent 3.5795 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3116 | Opp self_play | Ret   44.10 | AvgRet   55.83 | WinRate 0.608 | Loss 10.4391 | VLoss 21.4195 | Ent 3.6343 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3117 | Opp vs_frozen | Ret   41.40 | AvgRet   55.86 | WinRate 0.608 | Loss 7.3346 | VLoss 15.1256 | Ent 3.4389 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3118 | Opp self_play | Ret   72.30 | AvgRet   55.75 | WinRate 0.608 | Loss 10.5421 | VLoss 20.5289 | Ent 3.2710 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3119 | Opp vs_random | Ret   34.90 | AvgRet   55.56 | WinRate 0.608 | Loss 12.8435 | VLoss 25.5727 | Ent 3.6299 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3120 | Opp vs_random | Ret   73.00 | AvgRet   56.22 | WinRate 0.608 | Loss 3.6417 | VLoss 6.8763 | Ent 3.3744 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3121 | Opp self_play | Ret   60.30 | AvgRet   56.48 | WinRate 0.608 | Loss 5.2529 | VLoss 10.0282 | Ent 3.3740 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3122 | Opp self_play | Ret   74.40 | AvgRet   56.32 | WinRate 0.608 | Loss 10.8391 | VLoss 21.6040 | Ent 3.5070 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3123 | Opp vs_random | Ret   16.30 | AvgRet   54.87 | WinRate 0.608 | Loss 22.1214 | VLoss 43.9928 | Ent 3.7090 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3124 | Opp vs_random | Ret   80.10 | AvgRet   55.49 | WinRate 0.608 | Loss 4.0469 | VLoss 7.5233 | Ent 2.4260 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3125 | Opp vs_frozen | Ret   26.80 | AvgRet   54.58 | WinRate 0.608 | Loss 31.0909 | VLoss 62.0565 | Ent 3.4009 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3126 | Opp vs_random | Ret   75.30 | AvgRet   54.36 | WinRate 0.608 | Loss 25.1238 | VLoss 48.8659 | Ent 3.3436 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3127 | Opp vs_random | Ret   69.10 | AvgRet   54.99 | WinRate 0.608 | Loss 3.4832 | VLoss 7.3267 | Ent 3.4197 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3128 | Opp vs_random | Ret   35.30 | AvgRet   54.17 | WinRate 0.608 | Loss 10.3797 | VLoss 21.4986 | Ent 3.6475 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3129 | Opp vs_frozen | Ret   39.00 | AvgRet   54.17 | WinRate 0.608 | Loss 6.5535 | VLoss 12.4551 | Ent 3.4666 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3130 | Opp vs_frozen | Ret   56.20 | AvgRet   53.76 | WinRate 0.608 | Loss 3.9652 | VLoss 7.2582 | Ent 3.1483 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3131 | Opp vs_random | Ret   27.60 | AvgRet   53.39 | WinRate 0.608 | Loss 15.4668 | VLoss 30.0960 | Ent 3.4759 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3132 | Opp vs_frozen | Ret   51.50 | AvgRet   52.81 | WinRate 0.608 | Loss 1.8164 | VLoss 3.2464 | Ent 3.2625 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3133 | Opp self_play | Ret   67.00 | AvgRet   53.28 | WinRate 0.608 | Loss 4.5287 | VLoss 8.7714 | Ent 3.3522 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3134 | Opp vs_frozen | Ret   25.00 | AvgRet   52.48 | WinRate 0.608 | Loss 4.1933 | VLoss 8.4273 | Ent 3.5855 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3135 | Opp vs_frozen | Ret   44.50 | AvgRet   52.60 | WinRate 0.608 | Loss 12.7036 | VLoss 24.9282 | Ent 3.3945 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3136 | Opp vs_random | Ret   39.90 | AvgRet   52.23 | WinRate 0.608 | Loss 6.2315 | VLoss 12.6618 | Ent 3.8003 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3137 | Opp self_play | Ret   59.20 | AvgRet   52.70 | WinRate 0.608 | Loss 3.9132 | VLoss 7.2793 | Ent 3.3031 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3138 | Opp vs_random | Ret   49.30 | AvgRet   52.69 | WinRate 0.608 | Loss 3.5416 | VLoss 6.6130 | Ent 3.1502 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3139 | Opp vs_frozen | Ret   48.20 | AvgRet   52.22 | WinRate 0.608 | Loss 2.9843 | VLoss 6.2770 | Ent 3.2903 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3140 | Opp self_play | Ret   61.30 | AvgRet   52.31 | WinRate 0.608 | Loss 8.1063 | VLoss 15.8542 | Ent 3.3153 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3141 | Opp vs_random | Ret   79.40 | AvgRet   52.90 | WinRate 0.608 | Loss 5.6758 | VLoss 10.5467 | Ent 3.4472 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3142 | Opp vs_random | Ret    7.90 | AvgRet   51.58 | WinRate 0.608 | Loss 11.3140 | VLoss 23.0490 | Ent 3.6114 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3143 | Opp self_play | Ret   44.80 | AvgRet   51.73 | WinRate 0.608 | Loss 5.8368 | VLoss 10.9816 | Ent 3.4415 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3144 | Opp vs_frozen | Ret   34.80 | AvgRet   50.83 | WinRate 0.608 | Loss 9.5079 | VLoss 18.7605 | Ent 3.5567 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3145 | Opp self_play | Ret   63.80 | AvgRet   50.64 | WinRate 0.608 | Loss 7.0130 | VLoss 13.2152 | Ent 3.4115 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3146 | Opp self_play | Ret   66.60 | AvgRet   51.83 | WinRate 0.608 | Loss 8.8505 | VLoss 18.4193 | Ent 3.5220 | EntCoef 0.00005 | Winner: 1
[subdiv=2] Ep  3147 | Opp vs_frozen | Ret   62.50 | AvgRet   51.66 | WinRate 0.608 | Loss 4.2312 | VLoss 9.1601 | Ent 3.3758 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3148 | Opp vs_random | Ret   92.80 | AvgRet   52.96 | WinRate 0.608 | Loss 29.2593 | VLoss 58.1324 | Ent 3.4868 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3149 | Opp vs_random | Ret   65.40 | AvgRet   53.64 | WinRate 0.608 | Loss 7.2357 | VLoss 14.9387 | Ent 3.5162 | EntCoef 0.00005 | Winner: 0
[subdiv=2] Ep  3150 | Opp self_play | Ret   57.10 | AvgRet   53.57 | WinRate 0.608 | Loss 2.7312 | VLoss 4.4635 | Ent 3.1725 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3151 | Opp vs_random | Ret   68.80 | AvgRet   54.37 | WinRate 0.608 | Loss 3.3130 | VLoss 6.6262 | Ent 3.4770 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3152 | Opp vs_frozen | Ret   -2.10 | AvgRet   53.70 | WinRate 0.608 | Loss 54.0968 | VLoss 108.0257 | Ent 3.5766 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3153 | Opp vs_frozen | Ret   47.40 | AvgRet   53.23 | WinRate 0.608 | Loss 2.6515 | VLoss 4.7404 | Ent 3.3410 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3154 | Opp self_play | Ret   81.10 | AvgRet   53.79 | WinRate 0.608 | Loss 14.8845 | VLoss 30.3285 | Ent 3.4943 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3155 | Opp vs_random | Ret   45.20 | AvgRet   53.49 | WinRate 0.608 | Loss 8.5418 | VLoss 16.7697 | Ent 3.4398 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3156 | Opp self_play | Ret   59.60 | AvgRet   53.42 | WinRate 0.608 | Loss 3.1701 | VLoss 6.0891 | Ent 3.4365 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3157 | Opp vs_frozen | Ret   42.30 | AvgRet   53.38 | WinRate 0.608 | Loss 3.3636 | VLoss 7.2659 | Ent 3.3743 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3158 | Opp vs_random | Ret   36.00 | AvgRet   52.99 | WinRate 0.608 | Loss 14.5858 | VLoss 29.4724 | Ent 3.7618 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3159 | Opp vs_random | Ret   75.50 | AvgRet   53.53 | WinRate 0.608 | Loss 7.2838 | VLoss 14.6568 | Ent 3.6056 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3160 | Opp vs_frozen | Ret   29.40 | AvgRet   52.75 | WinRate 0.609 | Loss 7.3819 | VLoss 14.3239 | Ent 3.4314 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3161 | Opp vs_random | Ret   15.10 | AvgRet   51.94 | WinRate 0.609 | Loss 6.2736 | VLoss 12.8416 | Ent 3.7660 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3162 | Opp vs_random | Ret   68.70 | AvgRet   52.47 | WinRate 0.609 | Loss 13.3789 | VLoss 27.4450 | Ent 3.6349 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3163 | Opp self_play | Ret   81.40 | AvgRet   52.59 | WinRate 0.609 | Loss 29.0893 | VLoss 59.0489 | Ent 3.3101 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3164 | Opp self_play | Ret   47.50 | AvgRet   52.05 | WinRate 0.609 | Loss 16.3406 | VLoss 33.4062 | Ent 3.7244 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3165 | Opp vs_random | Ret   81.10 | AvgRet   52.48 | WinRate 0.609 | Loss 2.8175 | VLoss 5.1487 | Ent 2.5014 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3166 | Opp vs_frozen | Ret   49.40 | AvgRet   52.59 | WinRate 0.609 | Loss 3.3084 | VLoss 6.7322 | Ent 3.4017 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3167 | Opp vs_frozen | Ret   27.90 | AvgRet   52.32 | WinRate 0.609 | Loss 9.0271 | VLoss 17.5510 | Ent 3.5377 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3168 | Opp vs_random | Ret   54.10 | AvgRet   51.95 | WinRate 0.609 | Loss 16.7184 | VLoss 33.0992 | Ent 3.2190 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3169 | Opp self_play | Ret   77.20 | AvgRet   52.80 | WinRate 0.608 | Loss 9.0564 | VLoss 17.8762 | Ent 3.4604 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3170 | Opp vs_random | Ret   61.50 | AvgRet   52.57 | WinRate 0.608 | Loss 1.4794 | VLoss 3.1135 | Ent 3.0022 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3171 | Opp self_play | Ret   27.70 | AvgRet   51.92 | WinRate 0.608 | Loss 7.3381 | VLoss 14.6554 | Ent 3.5377 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3172 | Opp self_play | Ret  -16.50 | AvgRet   50.10 | WinRate 0.608 | Loss 11.6277 | VLoss 23.4445 | Ent 3.7505 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3173 | Opp vs_random | Ret   42.20 | AvgRet   50.62 | WinRate 0.608 | Loss 17.4942 | VLoss 35.2115 | Ent 3.4056 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3174 | Opp vs_random | Ret   50.90 | AvgRet   50.03 | WinRate 0.608 | Loss 3.9006 | VLoss 7.5280 | Ent 3.6162 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3175 | Opp vs_frozen | Ret   68.20 | AvgRet   50.86 | WinRate 0.609 | Loss 23.5133 | VLoss 46.8401 | Ent 3.3262 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3176 | Opp vs_frozen | Ret   38.20 | AvgRet   50.12 | WinRate 0.609 | Loss 5.4773 | VLoss 11.1078 | Ent 3.5056 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3177 | Opp self_play | Ret   59.00 | AvgRet   49.92 | WinRate 0.609 | Loss 5.7885 | VLoss 11.0419 | Ent 3.3799 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3178 | Opp vs_frozen | Ret   48.70 | AvgRet   50.19 | WinRate 0.609 | Loss 5.0642 | VLoss 10.3706 | Ent 3.4787 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3179 | Opp self_play | Ret   82.90 | AvgRet   51.06 | WinRate 0.609 | Loss 14.4063 | VLoss 28.6898 | Ent 3.4412 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3180 | Opp vs_frozen | Ret   50.60 | AvgRet   50.95 | WinRate 0.609 | Loss 6.9743 | VLoss 14.0366 | Ent 3.4802 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3181 | Opp vs_frozen | Ret   60.30 | AvgRet   51.61 | WinRate 0.609 | Loss 15.5588 | VLoss 32.1646 | Ent 3.1719 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3182 | Opp self_play | Ret   39.80 | AvgRet   51.37 | WinRate 0.609 | Loss 10.6326 | VLoss 21.8876 | Ent 3.6147 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3183 | Opp vs_random | Ret   80.10 | AvgRet   51.63 | WinRate 0.609 | Loss 29.7416 | VLoss 59.5625 | Ent 3.5731 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3184 | Opp self_play | Ret    5.20 | AvgRet   51.24 | WinRate 0.609 | Loss 10.2035 | VLoss 20.8887 | Ent 3.7533 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3185 | Opp vs_random | Ret   29.40 | AvgRet   50.94 | WinRate 0.609 | Loss 14.9954 | VLoss 30.6333 | Ent 3.4803 | EntCoef 0.00006 | Winner: 1
[subdiv=2] Ep  3186 | Opp vs_random | Ret   60.50 | AvgRet   51.35 | WinRate 0.609 | Loss 3.8365 | VLoss 7.6047 | Ent 3.6983 | EntCoef 0.00006 | Winner: 0
[subdiv=2] Ep  3187 | Opp self_play | Ret   75.30 | AvgRet   51.67 | WinRate 0.609 | Loss 7.2221 | VLoss 14.4929 | Ent 3.4783 | EntCoef 0.00006 | Winner: 0
